key_resp_welcome_started,key_resp_welcome_keys,key_resp_welcome_rt,key_resp_welcome_duration,prolific_pid,path_id,date,expName,psychopyVersion,OS,frameRate,key_resp_instruction1_started,key_resp_instruction1_keys,key_resp_instruction1_rt,key_resp_instruction1_duration,key_resp_instruction2_started,key_resp_instruction2_keys,key_resp_instruction2_rt,key_resp_instruction2_duration,key_resp_instruction3_started,key_resp_instruction3_keys,key_resp_instruction3_rt,key_resp_instruction3_duration,key_resp_instruction4_started,key_resp_instruction4_keys,key_resp_instruction4_rt,key_resp_instruction4_duration,practiceCondition,practice_reward_seqs,practice_trial_started,practice_trial_num,prac_presentationInterval,practice_reward_seq,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,practice_resp_rt,practice_keypress_time,practice_resp_keys,reward_img,cumulative_reward,trial_reward,block_break_started,practice_end_time,practice_end_keys,practice_end_rt,practice_end_duration,main_instruction_text_started,block_condition,block_order_indices,main_instruction_keys,main_instruction_rt,main_instruction_duration,block_number,block_assignment,current_condition,main_reward_seqs,main_trial_started,main_trial_num,main_trial_keys,main_trial_rt,main_trial_keypress_time,main_presentationInterval,reward_presentation_time,main_reward_seq,reward_rand_val,main_reward_img,current_reward,main_trials.thisRepN,main_trials.thisTrialN,main_trials.thisN,main_trials.thisIndex,main_trials.ran,block_reward,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,block.ran,block_reward.length,block_reward_all,reward_amount,date_end_task
,,,,5de7d12c26dd95000b6824c5,B,2024-08-16_13h26.26.504,Slot Machine Game,2023.1.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.807,3,"[0,4,6,3,5,7,8,1,9,2]",space,5.3655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5de7d12c26dd95000b6824c5,B,2024-08-16_13h26.26.504,Slot Machine Game,2023.1.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,1,1,"[12,15]","[[2,1,3],[2,3,1]]",338.212,0,up,0.9163,339.1561,0.5,0.3,"[2,1,3]",0.229764576,stimuli/card_100_transparent.png,100,0,0,0,0,1,,,,,,,,,,
,,,,5de7d12c26dd95000b6824c5,B,2024-08-16_13h26.26.504,Slot Machine Game,2023.1.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,,,,,,,,,,,,,1,1,,,339.9535,1,up,0.9036,340.8842,1.5,0.3,"[2,1,3]",0.407937616,stimuli/card_100_transparent.png,100,1,0,1,0,1,,,,,,,,,,
,,,,5de7d12c26dd95000b6824c5,B,2024-08-16_13h26.26.504,Slot Machine Game,2023.1.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210,,,,,,,,,,,,,1,1,,,342.6792,2,up,0.8378,343.5436,1,0.3,"[2,1,3]",0.18273557,stimuli/card_10_transparent.png,10,2,0,2,0,1,,,,,,,,,,
,,,,5de7d12c26dd95000b6824c5,B,2024-08-16_13h26.26.504,Slot Machine Game,2023.1.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210,,,,,,,,,,,,,1,1,,,344.8403,3,up,0.9568,345.8208,1,0.3,"[2,1,3]",0.070544879,stimuli/card_0_transparent.png,0,3,0,3,0,1,,,,,,,,,,
,,,,5de7d12c26dd95000b6824c5,B,2024-08-16_13h26.26.504,Slot Machine Game,2023.1.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210,,,,,,,,,,,,,1,1,,,347.117,4,right,0.5504,347.6991,1,0.3,"[2,1,3]",0.511900418,stimuli/card_0_transparent.png,0,4,0,4,0,1,,,,,,,,,,
,,,,5de7d12c26dd95000b6824c5,B,2024-08-16_13h26.26.504,Slot Machine Game,2023.1.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220,,,,,,,,,,,,,1,1,,,348.9957,5,left,0.909,349.926,1,0.3,"[2,1,3]",0.297808561,stimuli/card_10_transparent.png,10,5,0,5,0,1,,,,,,,,,,
,,,,5de7d12c26dd95000b6824c5,B,2024-08-16_13h26.26.504,Slot Machine Game,2023.1.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220,,,,,,,,,,,,,1,1,,,351.2226,6,right,0.6386,351.8871,1.5,0.3,"[2,1,3]",0.643054155,stimuli/card_0_transparent.png,0,6,0,6,0,1,,,,,,,,,,
,,,,5de7d12c26dd95000b6824c5,B,2024-08-16_13h26.26.504,Slot Machine Game,2023.1.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230,,,,,,,,,,,,,1,1,,,353.6826,7,up,1.2576,354.9623,0.5,0.3,"[2,1,3]",0.112423496,stimuli/card_10_transparent.png,10,7,0,7,0,1,,,,,,,,,,
,,,,5de7d12c26dd95000b6824c5,B,2024-08-16_13h26.26.504,Slot Machine Game,2023.1.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,,1,1,,,355.7603,8,left,0.7885,356.5749,1.5,0.3,"[2,1,3]",0.338661043,stimuli/card_10_transparent.png,10,8,0,8,0,1,,,,,,,,,,
,,,,5de7d12c26dd95000b6824c5,B,2024-08-16_13h26.26.504,Slot Machine Game,2023.1.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340,,,,,,,,,,,,,1,1,,,358.3701,9,left,2.0872,360.4815,1,0.3,"[2,1,3]",0.100210045,stimuli/card_100_transparent.png,100,9,0,9,0,1,,,,,,,,,,
,,,,5de7d12c26dd95000b6824c5,B,2024-08-16_13h26.26.504,Slot Machine Game,2023.1.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350,,,,,,,,,,,,,1,1,,,361.777,10,left,1.0323,362.8406,1.5,0.3,"[2,1,3]",0.602260766,stimuli/card_10_transparent.png,10,10,0,10,0,1,,,,,,,,,,
,,,,5de7d12c26dd95000b6824c5,B,2024-08-16_13h26.26.504,Slot Machine Game,2023.1.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360,,,,,,,,,,,,,1,1,,,364.6363,11,left,0.5524,365.2178,1,0.3,"[2,1,3]",0.658057531,stimuli/card_10_transparent.png,10,11,0,11,0,1,,,,,,,,,,
,,,,5de7d12c26dd95000b6824c5,B,2024-08-16_13h26.26.504,Slot Machine Game,2023.1.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360,,,,,,,,,,,,,1,1,,,366.5141,12,up,0.8824,367.4282,1,0.3,"[2,3,1]",0.44952102,stimuli/card_0_transparent.png,0,12,0,12,0,1,,,,,,,,,,
,,,,5de7d12c26dd95000b6824c5,B,2024-08-16_13h26.26.504,Slot Machine Game,2023.1.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370,,,,,,,,,,,,,1,1,,,368.7251,13,right,0.9397,369.6889,0.5,0.3,"[2,3,1]",0.111178338,stimuli/card_10_transparent.png,10,13,0,13,0,1,,,,,,,,,,
,,,,5de7d12c26dd95000b6824c5,B,2024-08-16_13h26.26.504,Slot Machine Game,2023.1.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370,,,,,,,,,,,,,1,1,,,370.4868,14,up,0.9325,371.4508,0.5,0.3,"[2,3,1]",0.813910479,stimuli/card_0_transparent.png,0,14,0,14,0,1,,,,,,,,,,
