key_resp_welcome_started,key_resp_welcome_keys,key_resp_welcome_rt,key_resp_welcome_duration,prolific_pid,path_id,date,expName,psychopyVersion,OS,frameRate,key_resp_instruction1_started,key_resp_instruction1_keys,key_resp_instruction1_rt,key_resp_instruction1_duration,key_resp_instruction2_started,key_resp_instruction2_keys,key_resp_instruction2_rt,key_resp_instruction2_duration,key_resp_instruction3_started,key_resp_instruction3_keys,key_resp_instruction3_rt,key_resp_instruction3_duration,key_resp_instruction4_started,key_resp_instruction4_keys,key_resp_instruction4_rt,key_resp_instruction4_duration,practiceCondition,practice_reward_seqs,practice_trial_started,practice_trial_num,prac_presentationInterval,practice_reward_seq,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,practice_resp_rt,practice_keypress_time,practice_resp_keys,reward_img,cumulative_reward,trial_reward,block_break_started,practice_end_time,practice_end_keys,practice_end_rt,practice_end_duration,main_instruction_text_started,block_condition,block_order_indices,main_instruction_keys,main_instruction_rt,main_instruction_duration,block_number,block_assignment,current_condition,main_reward_seqs,main_trial_started,main_trial_num,main_trial_keys,main_trial_rt,main_trial_keypress_time,main_presentationInterval,reward_presentation_time,main_reward_seq,reward_rand_val,main_reward_img,current_reward,main_trials.thisRepN,main_trials.thisTrialN,main_trials.thisN,main_trials.thisIndex,main_trials.ran,block_reward,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,block.ran,block_reward.length,block_reward_all,reward_amount,date_end_task
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,10,,,1471.91,4,,,,1,0.3,,,,,4,0,4,0,1,,,,,,,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,10,,,1477.4226,5,,,,1.5,0.3,,,,,5,0,5,0,1,,,,,,,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,10,,,1482.9377,6,,,,1.5,0.3,,,,,6,0,6,0,1,,,,,,,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,10,,,1488.4537,7,,,,1.5,0.3,,,,,7,0,7,0,1,,,,,,,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,10,,,1493.9699,8,,,,0.5,0.3,,,,,8,0,8,0,1,,,,,,,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,10,,,1499.4839,9,,,,0.5,0.3,,,,,9,0,9,0,1,,,,,,,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,10,,,1505.0015,10,,,,1,0.3,,,,,10,0,10,0,1,,,,,,,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,10,,,1510.5146,11,,,,0.5,0.3,,,,,11,0,11,0,1,,,,,,,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,10,,,1516.0307,12,,,,0.5,0.3,,,,,12,0,12,0,1,,,,,,,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,10,,,1521.545,13,,,,1,0.3,,,,,13,0,13,0,1,,,,,,,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,10,,,1527.0588,14,,,,1,0.3,,,,,14,0,14,0,1,,,,,,,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1532.5755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[200,0,0,0,0,0,0,0,0]",8,0,8,0,1,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,3,"[15,15]","[[3,1,2],[3,1,2]]",1537.5762,0,,,,1,0.3,,,,,0,0,0,0,1,,,,,,,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,3,,,1543.088,1,,,,1,0.3,,,,,1,0,1,0,1,,,,,,,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,3,,,1548.6007,2,,,,1.5,0.3,,,,,2,0,2,0,1,,,,,,,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,3,,,1554.1072,3,,,,0.5,0.3,,,,,3,0,3,0,1,,,,,,,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,3,,,1559.6299,4,,,,1.5,0.3,,,,,4,0,4,0,1,,,,,,,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,3,,,1565.1319,5,,,,1.5,0.3,,,,,5,0,5,0,1,,,,,,,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,3,,,1570.6476,6,,,,1.5,0.3,,,,,6,0,6,0,1,,,,,,,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,3,,,1576.1626,7,,,,1.5,0.3,,,,,7,0,7,0,1,,,,,,,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,3,,,1581.6785,8,,,,1.5,0.3,,,,,8,0,8,0,1,,,,,,,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,10,3,,,1587.194,9,left,0.7666,1587.9941,0.5,0.3,"[3,1,2]",0.144063433,stimuli/card_10_transparent.png,10,9,0,9,0,1,,,,,,,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,,,,,,,,,,,,,10,3,,,1588.7933,10,up,0.6334,1589.4599,0.5,0.3,"[3,1,2]",0.779490195,stimuli/card_100_transparent.png,100,10,0,10,0,1,,,,,,,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,,,,,,,,,,,,,10,3,,,1590.2588,11,right,0.595,1590.8751,1.5,0.3,"[3,1,2]",0.900186772,stimuli/card_10_transparent.png,10,11,0,11,0,1,,,,,,,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220,,,,,,,,,,,,,10,3,,,1592.6752,12,up,0.7343,1593.4422,1,0.3,"[3,1,2]",0.932473298,stimuli/card_100_transparent.png,100,12,0,12,0,1,,,,,,,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,,,,,,,,,,,,,10,3,,,1594.7403,13,up,0.8684,1595.6247,1,0.3,"[3,1,2]",0.592349785,stimuli/card_100_transparent.png,100,13,0,13,0,1,,,,,,,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420,,,,,,,,,,,,,10,3,,,1596.9232,14,up,1.0992,1598.0411,1.5,0.3,"[3,1,2]",0.885762288,stimuli/card_100_transparent.png,100,14,0,14,0,1,,,,,,,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1599.8395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[200,0,0,0,0,0,0,0,0,420]",9,0,9,0,1,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,"[200,0,0,0,0,0,0,0,0,420]",0,2024-08-16_13h53.11.744
