key_resp_instruction1.started,key_resp_instruction1.keys,key_resp_instruction1.rt,key_resp_instruction1.duration,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_instruction2.started,key_resp_instruction2.keys,key_resp_instruction2.rt,key_resp_instruction2.duration,key_resp_instruction3.started,key_resp_instruction3.keys,key_resp_instruction3.rt,key_resp_instruction3.duration,practiceCondition,practice_reward_seqs,key_resp_practice_slots.started,key_resp_practice_slots.keys,key_resp_practice_slots.rt,key_resp_practice_slots.duration,presentationInterval,"practice_reward_seq: 2,1,3",reward_Img,Cuml_rew,currentPracticeTrialReward,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,"practice_reward_seq: 2,3,1",text_block_break.started,practice_block.thisRepN,practice_block.thisTrialN,practice_block.thisN,practice_block.thisIndex,practice_block.ran,"practice_reward_seq: 1,3,2","practice_reward_seq: 3,1,2",key_resp_practice_end.started,key_resp_practice_end.keys,key_resp_practice_end.rt,key_resp_practice_end.duration,text_main_instruction.started,BlockCondition,BlockOrderIndices,key_resp_main_instruction.started,key_resp_main_instruction.keys,key_resp_main_instruction.rt,key_resp_main_instruction.duration,currentCondition,main_reward_seqs,key_resp_slots_presentation.started,key_resp_slots_presentation.keys,key_resp_slots_presentation.rt,key_resp_slots_presentation.duration,Main_presentationInterval,rewardPresentationTime,Main_reward_seq,Random value generated,Main_reward_Img,Main_Cumul_Reward,Main_currentTrialReward,main_trials.thisRepN,main_trials.thisTrialN,main_trials.thisN,main_trials.thisIndex,main_trials.ran,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,block.ran
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.7504,up,0.001,,0.5,0.3,"[2,3,1]",0.128538918,stimuli/card_10_transparent.png,830,10,11,0,11,0,1,,,,,
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.5652,right,0.0863,,1.5,0.3,"[2,3,1]",0.831149144,stimuli/card_100_transparent.png,930,100,12,0,12,0,1,,,,,
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436.4629,right,0.2281,,0.5,0.3,"[2,3,1]",0.149626961,stimuli/card_10_transparent.png,940,10,13,0,13,0,1,,,,,
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437.5043,right,0.1363,,1.5,0.3,"[2,3,1]",0.906400568,stimuli/card_100_transparent.png,1040,100,14,0,14,0,1,,,,,
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,439.4529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,1
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[15],"[[3,1,2]]",444.4664,right,0.5415,,0.5,0.3,"[3,1,2]",0.63182047,stimuli/card_10_transparent.png,10,10,0,0,0,0,1,,,,,
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445.8294,up,0.5688,,1,0.3,"[3,1,2]",0.238547921,stimuli/card_100_transparent.png,110,100,1,0,1,0,1,,,,,
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447.7046,up,0.297,,0.5,0.3,"[3,1,2]",0.585149751,stimuli/card_100_transparent.png,210,100,2,0,2,0,1,,,,,
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448.8189,up,0.1329,,0.5,0.3,"[3,1,2]",0.194585868,stimuli/card_10_transparent.png,220,10,3,0,3,0,1,,,,,
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449.7709,up,0.1419,,1.5,0.3,"[3,1,2]",0.070462919,stimuli/card_0_transparent.png,220,0,4,0,4,0,1,,,,,
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451.7341,left,0.237,,0.5,0.3,"[3,1,2]",0.737019365,stimuli/card_0_transparent.png,220,0,5,0,5,0,1,,,,,
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.7819,right,0.4637,,0.5,0.3,"[3,1,2]",0.745370654,stimuli/card_10_transparent.png,230,10,6,0,6,0,1,,,,,
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.0668,up,0.3975,,1,0.3,"[3,1,2]",0.928583739,stimuli/card_100_transparent.png,330,100,7,0,7,0,1,,,,,
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455.7798,up,0.1664,,0.5,0.3,"[3,1,2]",0.175473996,stimuli/card_10_transparent.png,340,10,8,0,8,0,1,,,,,
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456.7629,up,0.0009,,0.5,0.3,"[3,1,2]",0.186070791,stimuli/card_10_transparent.png,350,10,9,0,9,0,1,,,,,
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.5722,up,0.0792,,1.5,0.3,"[3,1,2]",0.475335704,stimuli/card_100_transparent.png,450,100,10,0,10,0,1,,,,,
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459.4693,up,0.0313,,1.5,0.3,"[3,1,2]",0.772648971,stimuli/card_100_transparent.png,550,100,11,0,11,0,1,,,,,
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461.3177,up,0.1273,,0.5,0.3,"[3,1,2]",0.59813455,stimuli/card_100_transparent.png,650,100,12,0,12,0,1,,,,,
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462.2675,up,0.1512,,1.5,0.3,"[3,1,2]",0.477532994,stimuli/card_100_transparent.png,750,100,13,0,13,0,1,,,,,
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464.2318,up,0.3071,,1,0.3,"[3,1,2]",0.368542824,stimuli/card_100_transparent.png,850,100,14,0,14,0,1,,,,,
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,465.8622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,8,0,1
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4,10,15]","[[2,3,1],[1,3,2],[3,2,1]]",470.8712,up,0.464,,1.5,0.3,"[2,3,1]",0.024952364,stimuli/card_100_transparent.png,100,100,0,0,0,0,1,,,,,
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473.1445,up,0.2115,,0.5,0.3,"[2,3,1]",0.309710663,stimuli/card_0_transparent.png,100,0,1,0,1,0,1,,,,,
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.182,up,0.445,,1,0.3,"[2,3,1]",0.744473889,stimuli/card_0_transparent.png,100,0,2,0,2,0,1,,,,,
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475.9476,up,0.0852,,0.5,0.3,"[2,3,1]",0.228975151,stimuli/card_0_transparent.png,100,0,3,0,3,0,1,,,,,
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476.8452,left,0.0767,,1,0.3,"[1,3,2]",0.956053298,stimuli/card_100_transparent.png,200,100,4,0,4,0,1,,,,,
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478.238,left,0.208,,0.5,0.3,"[1,3,2]",0.539225141,stimuli/card_100_transparent.png,300,100,5,0,5,0,1,,,,,
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.2685,left,0.2893,,0.5,0.3,"[1,3,2]",0.118456797,stimuli/card_10_transparent.png,310,10,6,0,6,0,1,,,,,
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.369,left,0.0932,,1.5,0.3,"[1,3,2]",0.882034555,stimuli/card_100_transparent.png,410,100,7,0,7,0,1,,,,,
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.2843,right,0.097,,1.5,0.3,"[1,3,2]",0.087473423,stimuli/card_0_transparent.png,410,0,8,0,8,0,1,,,,,
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.1986,left,0.9569,,1.5,0.3,"[1,3,2]",0.228546479,stimuli/card_100_transparent.png,510,100,9,0,9,0,1,,,,,
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.9716,left,0.163,,1.5,0.3,"[3,2,1]",0.295484496,stimuli/card_0_transparent.png,510,0,10,0,10,0,1,,,,,
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.9549,left,0.0161,,0.5,0.3,"[3,2,1]",0.052084357,stimuli/card_100_transparent.png,610,100,11,0,11,0,1,,,,,
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.7865,left,0.4815,,1,0.3,"[3,2,1]",0.443210959,stimuli/card_0_transparent.png,610,0,12,0,12,0,1,,,,,
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.5844,left,0.0334,,0.5,0.3,"[3,2,1]",0.755013052,stimuli/card_0_transparent.png,610,0,13,0,13,0,1,,,,,
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492.4343,right,0.0274,,0.5,0.3,"[3,2,1]",0.73728994,stimuli/card_100_transparent.png,710,100,14,0,14,0,1,,,,,
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,493.2819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,9,0,1
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
