key_resp_welcome.started,key_resp_welcome.keys,key_resp_welcome.rt,key_resp_welcome.duration,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_instruction1.started,key_resp_instruction1.keys,key_resp_instruction1.rt,key_resp_instruction1.duration,key_resp_instruction2.started,key_resp_instruction2.keys,key_resp_instruction2.rt,key_resp_instruction2.duration,key_resp_instruction3.started,key_resp_instruction3.keys,key_resp_instruction3.rt,key_resp_instruction3.duration,practiceCondition,practice_reward_seqs,key_resp_practice_slots.started,key_resp_practice_slots.keys,key_resp_practice_slots.rt,key_resp_practice_slots.duration,presentationInterval,"practice_reward_seq: 2,1,3",reward_Img,Cuml_rew,currentPracticeTrialReward,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,"practice_reward_seq: 2,3,1",text_block_break.started,practice_block.thisRepN,practice_block.thisTrialN,practice_block.thisN,practice_block.thisIndex,practice_block.ran,"practice_reward_seq: 1,3,2","practice_reward_seq: 3,1,2",key_resp_practice_end.started,key_resp_practice_end.keys,key_resp_practice_end.rt,key_resp_practice_end.duration,text_main_instruction.started,BlockCondition,BlockOrderIndices,key_resp_main_instruction.started,key_resp_main_instruction.keys,key_resp_main_instruction.rt,key_resp_main_instruction.duration,currentCondition,main_reward_seqs,key_resp_slots_presentation.started,key_resp_slots_presentation.keys,key_resp_slots_presentation.rt,key_resp_slots_presentation.duration,Main_presentationInterval,rewardPresentationTime,Main_reward_seq,Random value generated,Main_reward_Img,Main_Cumul_Reward,Main_currentTrialReward,main_trials.thisRepN,main_trials.thisTrialN,main_trials.thisN,main_trials.thisIndex,main_trials.ran,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,block.ran
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473.9297,left,0.357,,0.5,0.3,"[1,3,2]",0.785479258,stimuli/card_100_transparent.png,220,100,5,0,5,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475.0925,left,0.1946,,0.5,0.3,"[3,2,1]",0.81610777,stimuli/card_0_transparent.png,220,0,6,0,6,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476.1094,left,0.006,,0.5,0.3,"[3,2,1]",0.705861256,stimuli/card_0_transparent.png,220,0,7,0,7,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476.916,left,0.0872,,1,0.3,"[3,2,1]",0.176461801,stimuli/card_10_transparent.png,230,10,8,0,8,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478.3177,left,0.0413,,1,0.3,"[3,2,1]",0.011043613,stimuli/card_100_transparent.png,330,100,9,0,9,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.6827,left,0.1017,,1,0.3,"[3,2,1]",0.459454528,stimuli/card_0_transparent.png,330,0,10,0,10,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.1012,left,0.3348,,1,0.3,"[3,2,1]",0.02784109,stimuli/card_100_transparent.png,430,100,11,0,11,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.7487,left,0.0711,,1.5,0.3,"[3,2,1]",0.966026083,stimuli/card_0_transparent.png,430,0,12,0,12,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.6314,left,0.0731,,0.5,0.3,"[3,2,1]",0.987653168,stimuli/card_0_transparent.png,430,0,13,0,13,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485.5167,left,0.373,,1,0.3,"[3,2,1]",0.418993352,stimuli/card_0_transparent.png,430,0,14,0,14,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,1
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[10,15]","[[3,1,2],[1,3,2]]",492.1907,left,1.0851,,0.5,0.3,"[3,1,2]",0.008694905,stimuli/card_100_transparent.png,100,100,0,0,0,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494.0904,left,0.2625,,0.5,0.3,"[3,1,2]",0.448274428,stimuli/card_0_transparent.png,100,0,1,0,1,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.1708,left,0.2334,,1.5,0.3,"[3,1,2]",0.028604822,stimuli/card_100_transparent.png,200,100,2,0,2,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.209,left,0.3358,,1.5,0.3,"[3,1,2]",0.585459166,stimuli/card_0_transparent.png,200,0,3,0,3,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.3601,right,0.191,,1,0.3,"[3,1,2]",0.335299102,stimuli/card_10_transparent.png,210,10,4,0,4,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.8624,right,0.0484,,0.5,0.3,"[3,1,2]",0.129557873,stimuli/card_100_transparent.png,310,100,5,0,5,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.7284,right,1.1301,,0.5,0.3,"[3,1,2]",0.767114123,stimuli/card_10_transparent.png,320,10,6,0,6,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503.6772,right,0.2404,,1.5,0.3,"[3,1,2]",0.904301742,stimuli/card_10_transparent.png,330,10,7,0,7,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505.7266,up,0.0881,,1.5,0.3,"[3,1,2]",0.817046033,stimuli/card_100_transparent.png,430,100,8,0,8,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507.6154,up,0.3004,,1,0.3,"[3,1,2]",0.385923931,stimuli/card_100_transparent.png,530,100,9,0,9,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.2347,up,0.22,,1.5,0.3,"[1,3,2]",0.107397876,stimuli/card_10_transparent.png,540,10,10,0,10,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511.2675,up,0.3192,,0.5,0.3,"[1,3,2]",0.886732896,stimuli/card_0_transparent.png,540,0,11,0,11,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512.3998,up,0.4729,,1,0.3,"[1,3,2]",0.417434821,stimuli/card_0_transparent.png,540,0,12,0,12,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.1848,up,0.337,,0.5,0.3,"[1,3,2]",0.426265744,stimuli/card_0_transparent.png,540,0,13,0,13,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.333,right,0.3496,,0.5,0.3,"[1,3,2]",0.388225003,stimuli/card_10_transparent.png,550,10,14,0,14,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.4982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,8,0,1
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[15,15]","[[3,1,2],[3,1,2]]",521.4931,left,0.7902,,1.5,0.3,"[3,1,2]",0.125000325,stimuli/card_10_transparent.png,10,10,0,0,0,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524.1057,up,0.0011,,1,0.3,"[3,1,2]",0.179990708,stimuli/card_10_transparent.png,20,10,1,0,1,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525.4225,right,0.0584,0.0132,0.5,0.3,"[3,1,2]",0.981253955,stimuli/card_10_transparent.png,30,10,2,0,2,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,526.2916,right,0.1029,,1.5,0.3,"[3,1,2]",0.355980291,stimuli/card_10_transparent.png,40,10,3,0,3,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528.1957,up,0.0866,,1.5,0.3,"[3,1,2]",0.682809972,stimuli/card_100_transparent.png,140,100,4,0,4,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530.095,up,0.2831,,1.5,0.3,"[3,1,2]",0.641067859,stimuli/card_100_transparent.png,240,100,5,0,5,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.1953,up,0.0333,,0.5,0.3,"[3,1,2]",0.353445977,stimuli/card_100_transparent.png,340,100,6,0,6,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,533.0441,up,0.0105,,1,0.3,"[3,1,2]",0.879319684,stimuli/card_100_transparent.png,440,100,7,0,7,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.3788,up,0.0489,,1,0.3,"[3,1,2]",0.143992152,stimuli/card_10_transparent.png,450,10,8,0,8,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.744,up,0.1833,,1.5,0.3,"[3,1,2]",0.84983601,stimuli/card_100_transparent.png,550,100,9,0,9,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537.7327,up,0.2664,,1.5,0.3,"[3,1,2]",0.750907539,stimuli/card_100_transparent.png,650,100,10,0,10,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539.8163,up,0.2144,,1,0.3,"[3,1,2]",0.281570908,stimuli/card_100_transparent.png,750,100,11,0,11,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541.3506,up,0.2618,,0.5,0.3,"[3,1,2]",0.276144164,stimuli/card_100_transparent.png,850,100,12,0,12,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.4324,up,0.4374,,1,0.3,"[3,1,2]",0.117035653,stimuli/card_10_transparent.png,860,10,13,0,13,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.1807,up,1.3319,,1.5,0.3,"[3,1,2]",0.253611274,stimuli/card_100_transparent.png,960,100,14,0,14,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547.3226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,9,0,1
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
